Idx,Lat,Lon,Model,MAE,RMSE,R2,Zone
263,25.75,82.5,Spline,1828.8220483001119,2717.1781103987605,-1714174.1379026617,Zone-1
263,25.75,82.5,HoltWinters,2.6858971567421532,3.4589813209511657,-1.7778923443826464,Zone-1
263,25.75,82.5,ARIMA,2.150307075331449,2.8166594787390715,-0.8419917013412754,Zone-1
263,25.75,82.5,RandomForest,2.2004299999999843,2.928485397265957,-0.9911551570780968,Zone-1
263,25.75,82.5,LSTM,2.31121502685547,3.0719025412385954,-1.1909569478742315,Zone-1
264,25.75,82.75,Spline,352.7976749785978,561.0216190375932,-209637.39104582553,Zone-1
264,25.75,82.75,HoltWinters,1.256004056883403,1.401185783188532,-0.3076847765996984,Zone-1
264,25.75,82.75,ARIMA,0.9926728554709724,1.2153363700285336,0.016204995368888753,Zone-1
264,25.75,82.75,RandomForest,0.9807041666666608,1.3541802856494336,-0.22141879202168635,Zone-1
264,25.75,82.75,LSTM,1.1896681976318366,1.349691928379044,-0.21333555701146611,Zone-1
265,25.75,83.0,Spline,365.35697905461194,556.7840400266393,-90029.48384595463,Zone-1
265,25.75,83.0,HoltWinters,1.8979991476653133,2.116356337952666,-0.30074934109268914,Zone-1
265,25.75,83.0,ARIMA,1.7813633951221906,1.9789773283164203,-0.13735925518471448,Zone-1
265,25.75,83.0,RandomForest,1.592475000000005,1.8063293347052463,0.052433064203846746,Zone-1
265,25.75,83.0,LSTM,1.9395783742268868,2.1605660312608395,-0.3556610421935855,Zone-1
266,25.75,83.25,Spline,630.6768004743085,992.7141937907144,-455869.9091881042,Zone-1
266,25.75,83.25,HoltWinters,1.2188550818249837,1.492557561579753,-0.030518029156346937,Zone-1
266,25.75,83.25,ARIMA,1.165276580562954,1.5390331551531489,-0.0956942132395413,Zone-1
266,25.75,83.25,RandomForest,1.1847624999999955,1.456319713996539,0.01891446332843616,Zone-1
266,25.75,83.25,LSTM,1.1803890736897789,1.5021761343420243,-0.043842877048525075,Zone-1
267,25.75,83.5,Spline,65.97792205257498,84.12830823674,-3248.3730836160225,Zone-1
267,25.75,83.5,HoltWinters,1.2168723815340863,1.4551530048939496,0.027851549491488714,Zone-1
267,25.75,83.5,ARIMA,1.3489817713275158,1.7717597276831507,-0.44120220914875485,Zone-1
267,25.75,83.5,RandomForest,1.6291357142857277,1.942847916167686,-0.7329773204417462,Zone-1
267,25.75,83.5,LSTM,1.3648819841657363,1.8285531649606293,-0.5350780126160115,Zone-1
268,25.75,83.75,Spline,1171.29321722126,1710.6692711040994,-1635380.419225919,Zone-1
268,25.75,83.75,HoltWinters,1.1167624632219573,1.3386821873059709,-0.0014791683724950655,Zone-1
268,25.75,83.75,ARIMA,1.1575874438482687,1.3755215786593062,-0.05735729606865503,Zone-1
268,25.75,83.75,RandomForest,1.1062181818181605,1.3716910248766585,-0.051476436817390336,Zone-1
268,25.75,83.75,LSTM,1.1423724365234371,1.3646234883439097,-0.04066904176944308,Zone-1
269,25.75,84.0,Spline,802.45544585774,1171.211935919963,-418570.0017493802,Zone-1
269,25.75,84.0,HoltWinters,1.461264032889563,1.8197760699032293,-0.010494741053933776,Zone-1
269,25.75,84.0,ARIMA,1.6289875682879067,1.9086900999164715,-0.11165237437109021,Zone-1
269,25.75,84.0,RandomForest,1.8353416666666569,2.0927486154576744,-0.3363871304953725,Zone-1
269,25.75,84.0,LSTM,1.4061461130777992,1.8040591673945232,0.006884610209385356,Zone-1
270,25.75,84.25,Spline,2910.086149960837,4907.766001585615,-11352688.899082089,Zone-1
270,25.75,84.25,HoltWinters,1.2041680388188594,1.5238205040247155,-0.09445700611265995,Zone-1
270,25.75,84.25,ARIMA,1.2490671905101136,1.5823817134094404,-0.18019451130134057,Zone-1
270,25.75,84.25,RandomForest,1.4571818181818599,1.7622897271087103,-0.4638133342072659,Zone-1
270,25.75,84.25,LSTM,1.246226348876953,1.5832250245312378,-0.18145278717456104,Zone-1
271,25.75,84.5,Spline,2916.0127005628674,4843.75946749691,-13224397.100423537,Zone-1
271,25.75,84.5,HoltWinters,1.8949816510426416,2.0295096909326613,-1.3216301544141857,Zone-1
271,25.75,84.5,ARIMA,1.788603967361202,1.9025465978568499,-1.0402405832863684,Zone-1
271,25.75,84.5,RandomForest,1.2266136363636293,1.47247577931923,-0.22210099241117542,Zone-1
271,25.75,84.5,LSTM,1.834236325350674,1.9398166032135493,-1.1209582587843832,Zone-1
272,26.0,70.0,Spline,29.63380068394157,36.9601465709827,-60.600110792453805,Zone-6
272,26.0,70.0,HoltWinters,6.854974212021216,8.316655381910222,-2.118972427904311,Zone-6
272,26.0,70.0,ARIMA,6.817974338127703,8.302437013615036,-2.1083169928721985,Zone-6
272,26.0,70.0,RandomForest,7.04166999999998,8.442557685648309,-2.2141208132696915,Zone-6
272,26.0,70.0,LSTM,6.819509155273437,8.28600186071888,-2.096022987766521,Zone-6
273,26.0,70.75,Spline,35.59527473991675,47.203646674373786,-17453.11964824151,Zone-6
273,26.0,70.75,HoltWinters,1.1520562853282312,1.3058869172786103,-12.358509045695804,Zone-6
273,26.0,70.75,ARIMA,0.3482904888663851,0.420980262734336,-0.38825842084034323,Zone-6
273,26.0,70.75,RandomForest,0.6224909090907612,0.6694034308110643,-2.5101260672098515,Zone-6
273,26.0,70.75,LSTM,1.3693637362393516,1.4222997209287953,-14.846344617309269,Zone-6
274,26.0,71.0,Spline,760.6011976973376,1012.9417543651323,-211478.46602157844,Zone-6
274,26.0,71.0,HoltWinters,3.140914879625157,3.9424478330632255,-2.203547508463888,Zone-6
274,26.0,71.0,ARIMA,2.059246209161773,3.0050215306305783,-0.8612059583033767,Zone-6
274,26.0,71.0,RandomForest,5.863709999999853,6.30889808104383,-7.2036340913097465,Zone-6
274,26.0,71.0,LSTM,4.806133605957029,5.30330070701002,-4.796846018648206,Zone-6
275,26.0,71.5,Spline,331.86984553177336,405.94791125215556,-2838.5892180706032,Zone-6
275,26.0,71.5,HoltWinters,4.263366321200365,7.939130859599329,-0.0860775010441972,Zone-6
275,26.0,71.5,ARIMA,4.360709924336201,7.932968976125431,-0.08439225714373033,Zone-6
275,26.0,71.5,RandomForest,4.988616666666829,8.05375785741258,-0.11766598110364912,Zone-6
275,26.0,71.5,LSTM,6.03558502197266,9.6305873391426,-0.5981606916625921,Zone-6
276,26.0,71.75,Spline,226.75780410526178,297.00674734990747,-451260.30775269616,Zone-6
276,26.0,71.75,HoltWinters,1.7445837812422889,1.8796110415687266,-17.073049641403255,Zone-6
276,26.0,71.75,ARIMA,0.4159363404505996,0.6154637440944734,-0.9377619119472063,Zone-6
276,26.0,71.75,RandomForest,0.317277272727213,0.4470116469399675,-0.02219356841772102,Zone-6
276,26.0,71.75,LSTM,0.9908627596768492,1.1041067125201935,-5.236164559065635,Zone-6
277,26.0,72.25,Spline,2377.90359859735,3483.9121441834754,-1314886.9604734364,Zone-6
277,26.0,72.25,HoltWinters,2.326129624451578,3.1055918518879064,-0.04482394429439962,Zone-6
277,26.0,72.25,ARIMA,2.5427133646121316,3.1450527688557486,-0.07154455257372394,Zone-6
277,26.0,72.25,RandomForest,2.784713636363648,3.3028662750914433,-0.18177919676071896,Zone-6
277,26.0,72.25,LSTM,2.4794558993252864,3.0682488136181467,-0.01984814323969042,Zone-6
278,26.0,72.5,Spline,767.0349904309141,1144.8152648406076,-666699.8859761362,Zone-6
278,26.0,72.5,HoltWinters,0.5421145950195196,0.6920399804360614,0.7563745920393682,Zone-6
278,26.0,72.5,ARIMA,1.8848124285982522,2.2685679167955075,-1.6179646652868271,Zone-6
278,26.0,72.5,RandomForest,2.0974999999998,2.4807185115067685,-2.1305106376209086,Zone-6
278,26.0,72.5,LSTM,18.949103393554687,19.000903175979797,-182.65751291237143,Zone-6
279,26.0,72.75,Spline,6253.740246555148,9454.173267843147,-5189745.345401654,Zone-6
279,26.0,72.75,HoltWinters,5.348635563831058,6.22537390633705,-1.2502454846979685,Zone-6
279,26.0,72.75,ARIMA,4.147012253159669,4.799640374391735,-0.3375696713252909,Zone-6
279,26.0,72.75,RandomForest,3.4210615384616028,3.9937206877701925,0.07390744496231394,Zone-6
279,26.0,72.75,LSTM,4.112483943058895,4.791234533482813,-0.3328886738196777,Zone-6
280,26.0,73.0,Spline,529.1423487412791,828.5556273231314,-1217776.714992765,Zone-6
280,26.0,73.0,HoltWinters,1.1384322012184949,1.2910142982583945,-1.956560593909137,Zone-6
280,26.0,73.0,ARIMA,0.7547005775624077,0.8520672342955911,-0.28787113652188356,Zone-6
280,26.0,73.0,RandomForest,1.1217166666667662,1.3459105327188363,-2.213342835180809,Zone-6
280,26.0,73.0,LSTM,0.632271982828776,0.8126053889023812,-0.17134297145577038,Zone-6
282,26.0,73.5,Spline,7220.058897670385,10677.445363801233,-19756050.785265915,Zone-6
282,26.0,73.5,HoltWinters,2.461143056002745,2.7415455350713698,-0.3024359267368182,Zone-6
282,26.0,73.5,ARIMA,3.3999973051958627,4.148295066196381,-1.9819799575748527,Zone-6
282,26.0,73.5,RandomForest,4.221166666666771,4.7773193482766,-2.9548861606679035,Zone-6
282,26.0,73.5,LSTM,2.808835957845053,3.230593970271898,-0.8085486530430828,Zone-6
283,26.0,73.75,Spline,629.872669493193,941.3105477398963,-1479164.8606873804,Zone-6
283,26.0,73.75,HoltWinters,1.8160161969158726,2.004317218453964,-5.706314853113393,Zone-6
283,26.0,73.75,ARIMA,0.890392350470151,1.0406597904955637,-0.8078757243858494,Zone-6
283,26.0,73.75,RandomForest,0.7383916666666815,0.9054208314830661,-0.36852264793602507,Zone-6
283,26.0,73.75,LSTM,1.6274684651692723,1.7826958147064782,-4.305245848143086,Zone-6
284,26.0,74.0,Spline,1719.317175699299,2232.3504935485334,-4203528.007019123,Zone-6
284,26.0,74.0,HoltWinters,0.6361753308069353,0.8518345115880905,0.3879318992576999,Zone-6
284,26.0,74.0,ARIMA,0.9768856185554796,1.1674697580225966,-0.1496894927541219,Zone-6
284,26.0,74.0,RandomForest,1.0195800000000133,1.2029452179962337,-0.2206214103456241,Zone-6
284,26.0,74.0,LSTM,0.8107421875,0.9993298047689536,0.15762210101048246,Zone-6
285,26.0,74.25,Spline,419.5180486451366,616.3563442759701,-19830.928985364095,Zone-3
285,26.0,74.25,HoltWinters,8.168322583851946,9.228932126376733,-3.446354869905024,Zone-3
285,26.0,74.25,ARIMA,9.403937852573014,10.367765359725166,-4.611403995025886,Zone-3
285,26.0,74.25,RandomForest,8.836079166667048,9.912373701665265,-4.12928169815818,Zone-3
285,26.0,74.25,LSTM,18.07387817382811,18.59625783795529,-17.053122767894408,Zone-3
286,26.0,74.5,Spline,38.25633819261399,62.26730806887781,-163.71572220079756,Zone-3
286,26.0,74.5,HoltWinters,4.587721803912341,5.314077018450451,-0.19969420815990024,Zone-3
286,26.0,74.5,ARIMA,4.395029876278421,4.844964580618431,0.002768275286789912,Zone-3
286,26.0,74.5,RandomForest,4.3695999999999735,4.944572942164407,-0.038657709853419986,Zone-3
286,26.0,74.5,LSTM,4.277310133713941,4.695719887592466,0.06325962896590265,Zone-3
287,26.0,74.75,Spline,691.1072609179673,997.4940148493289,-140416.47887035526,Zone-3
287,26.0,74.75,HoltWinters,2.2966061736773637,3.07176119702972,-0.3316051747928772,Zone-3
287,26.0,74.75,ARIMA,2.38890184435737,2.8060198946443697,-0.11117398704638393,Zone-3
287,26.0,74.75,RandomForest,2.262695454545389,2.865715145910224,-0.1589551034687855,Zone-3
287,26.0,74.75,LSTM,2.4166099964488694,2.6922927444320592,-0.02292816330192915,Zone-3
288,26.0,75.0,Spline,1205.0821190522447,1814.3953030467944,-6221420.691783246,Zone-3
288,26.0,75.0,HoltWinters,1.053866874263747,1.1725852468260312,-1.5984517958155,Zone-3
288,26.0,75.0,ARIMA,0.6540303826979277,0.7503595637191994,-0.06405642303152814,Zone-3
288,26.0,75.0,RandomForest,0.5289115384614346,0.6719945579849779,0.14659079045235712,Zone-3
288,26.0,75.0,LSTM,0.9241538649338937,1.0517411490662545,-1.0904681012780228,Zone-3
289,26.0,75.25,Spline,152.85502578918764,203.09188142527123,-99161.79129899765,Zone-3
289,26.0,75.25,HoltWinters,1.3250744612336895,1.4427755414080774,-4.004505374773733,Zone-3
289,26.0,75.25,ARIMA,1.461825123404987,1.5993175390261731,-5.1494038766020225,Zone-3
289,26.0,75.25,RandomForest,1.9427272727266685,2.0957054949017233,-9.559032376398882,Zone-3
289,26.0,75.25,LSTM,1.1226190740411952,1.2080351155966054,-2.5085101293132848,Zone-3
290,26.0,75.5,Spline,660.0409593124542,1003.402044615356,-306644.23917691887,Zone-3
290,26.0,75.5,HoltWinters,1.3734247305484928,1.9705135281905628,-0.18261968781543314,Zone-3
290,26.0,75.5,ARIMA,1.8313254081187282,2.04725983352485,-0.2765334362870322,Zone-3
290,26.0,75.5,RandomForest,2.0795954545453643,2.319167910587688,-0.6381386216081786,Zone-3
290,26.0,75.5,LSTM,1.7135171786221535,1.9121935340317135,-0.11365316015346205,Zone-3
291,26.0,75.75,Spline,1450.8169606051426,2133.7026401534854,-544365.1642528176,Zone-3
291,26.0,75.75,HoltWinters,2.8166775321332977,3.241215881806882,-0.25614348612262994,Zone-3
291,26.0,75.75,ARIMA,3.4249350580901896,3.7719563076437566,-0.701204962844679,Zone-3
291,26.0,75.75,RandomForest,1.817458333333306,2.645147138471952,0.16339009104286017,Zone-3
291,26.0,75.75,LSTM,2.0240329996744797,2.9530053453904292,-0.042681817497054686,Zone-3
292,26.0,76.25,Spline,169.67892590156055,262.5797283423436,-24963.309418979185,Zone-3
292,26.0,76.25,HoltWinters,1.4547650742195428,2.009794719970592,-0.46251580907708845,Zone-3
292,26.0,76.25,ARIMA,1.4487354027977517,1.813936259185667,-0.19135505423749533,Zone-3
292,26.0,76.25,RandomForest,1.4420692307692535,1.7168025228044772,-0.0671804312364348,Zone-3
292,26.0,76.25,LSTM,1.4098247821514418,1.7162768094261582,-0.06652695464395375,Zone-3
293,26.0,76.5,Spline,6521.501267809481,9853.672040846523,-3136091.7403297275,Zone-3
293,26.0,76.5,HoltWinters,5.282779714980878,5.702367046085214,-0.050274996333189215,Zone-3
293,26.0,76.5,ARIMA,5.10063377476535,5.60055682615062,-0.013106510591742504,Zone-3
293,26.0,76.5,RandomForest,5.440573076923046,6.091454838210784,-0.1984909181083394,Zone-3
293,26.0,76.5,LSTM,5.012301776592547,5.4188524105734714,0.05156551791214836,Zone-3
294,26.0,79.0,Spline,1257.2925714492667,1754.263200218104,-1684541.6057509491,Zone-1
294,26.0,79.0,HoltWinters,1.226089145038866,1.4555468810133223,-0.1596979498964055,Zone-1
294,26.0,79.0,ARIMA,1.1880615071214116,1.4547685367810417,-0.1584579996334503,Zone-1
294,26.0,79.0,RandomForest,0.9308954545454408,1.0077517315787368,0.44409625529066243,Zone-1
294,26.0,79.0,LSTM,1.3342840021306819,1.6865670100875922,-0.5570397347827609,Zone-1
295,26.0,79.25,Spline,1129.9930014517277,1557.3126143334368,-911129.8816540752,Zone-1
295,26.0,79.25,HoltWinters,2.6417528103308685,2.983070749636666,-2.343153143428603,Zone-1
295,26.0,79.25,ARIMA,2.3836285621836426,2.7172284457940843,-1.773840397195606,Zone-1
295,26.0,79.25,RandomForest,2.29498636363629,2.819982151337704,-1.9875960939380786,Zone-1
295,26.0,79.25,LSTM,2.621857022372157,2.9682038486291855,-2.3099132515004914,Zone-1
296,26.0,79.5,Spline,2935.0442455290226,4135.384138719868,-6809651.533687985,Zone-1
296,26.0,79.5,HoltWinters,11.079280549294333,11.99256212044602,-56.26868229933288,Zone-1
296,26.0,79.5,ARIMA,3.881897441009432,4.1962877240891325,-6.011706906765187,Zone-1
296,26.0,79.5,RandomForest,3.639100000000179,3.9639836380213924,-5.256867287589623,Zone-1
296,26.0,79.5,LSTM,1.2105422465006523,1.5523608070793504,0.04042577066517261,Zone-1
297,26.0,79.75,Spline,1407.2870275008315,1932.9902206774811,-4545523.501435799,Zone-1
297,26.0,79.75,HoltWinters,1.5482223390085181,1.693424061611715,-2.488639886931677,Zone-1
297,26.0,79.75,ARIMA,2.301215813820464,2.4689915609216797,-6.4159006048110445,Zone-1
297,26.0,79.75,RandomForest,2.9702681818181613,3.2905768412171272,-12.172516857583885,Zone-1
297,26.0,79.75,LSTM,2.2938261829723015,2.4615350107893046,-6.371175029562031,Zone-1
298,26.0,80.0,Spline,95.68750867653985,124.46099301802367,-8421.776474156215,Zone-1
298,26.0,80.0,HoltWinters,1.1948127218560778,1.2566649546410806,0.14132709401314703,Zone-1
298,26.0,80.0,ARIMA,1.404330015203266,1.778518190326776,-0.7199086268324517,Zone-1
298,26.0,80.0,RandomForest,1.245806250000042,1.4620389797941626,-0.1622690020730282,Zone-1
298,26.0,80.0,LSTM,1.3973884963989267,1.8256693407772921,-0.8123121276988761,Zone-1
299,26.0,80.25,Spline,584.3845334723354,849.0550258827855,-234693.86019919728,Zone-1
299,26.0,80.25,HoltWinters,1.1044953973376697,1.775464425781421,-0.02625634310613001,Zone-1
299,26.0,80.25,ARIMA,1.1293739144812278,1.772990440432063,-0.023398303033979495,Zone-1
299,26.0,80.25,RandomForest,1.0286333333333448,1.5524434670329845,0.21537255908076014,Zone-1
299,26.0,80.25,LSTM,1.0807670338948572,1.792268668133499,-0.0457746974339166,Zone-1
300,26.0,80.5,Spline,109.8444530254446,175.44799517049125,-19997.08644442731,Zone-1
300,26.0,80.5,HoltWinters,1.0947706979639034,1.4095846856580303,-0.2908446137541816,Zone-1
300,26.0,80.5,ARIMA,1.3051455533527019,1.6127817719418711,-0.6898292921086295,Zone-1
300,26.0,80.5,RandomForest,1.0833166666667242,1.4012031730207586,-0.2755393050174897,Zone-1
300,26.0,80.5,LSTM,0.9947815450032577,1.2820598221444386,-0.06784495942375979,Zone-1
301,26.0,80.75,Spline,39.648757311990465,48.22979184609605,-2066.908015990549,Zone-1
301,26.0,80.75,HoltWinters,0.9034983930323157,1.061763651415667,-0.002204039042197792,Zone-1
301,26.0,80.75,ARIMA,0.9062491938231212,1.0654566368079916,-0.009187818203004072,Zone-1
301,26.0,80.75,RandomForest,1.0233818181818244,1.1899974088971035,-0.2589035931287136,Zone-1
301,26.0,80.75,LSTM,0.8923303500088777,1.0508074987380986,0.018372383130574987,Zone-1
302,26.0,81.0,Spline,1067.5396849274214,1585.6699418945448,-995035.664528765,Zone-1
302,26.0,81.0,HoltWinters,1.3174800426643536,1.6253974834645417,-0.045520763774578255,Zone-1
302,26.0,81.0,ARIMA,1.2316436972889353,1.5974162089832524,-0.009833258646039233,Zone-1
302,26.0,81.0,RandomForest,1.2988958333333305,1.6772112558872765,-0.1132405900366591,Zone-1
302,26.0,81.0,LSTM,1.3927616119384763,1.6748657652544274,-0.1101291517751335,Zone-1
303,26.0,81.25,Spline,64.08038339989166,82.94057240580808,-3536.185777442921,Zone-1
303,26.0,81.25,HoltWinters,1.121539289694777,1.3997082509225909,-0.007392837861939672,Zone-1
303,26.0,81.25,ARIMA,1.1406832186564035,1.423868413001697,-0.042469902326466524,Zone-1
303,26.0,81.25,RandomForest,0.8040749999999915,1.070454616428625,0.4108032638224224,Zone-1
303,26.0,81.25,LSTM,1.1501917266845705,1.416054435298223,-0.031059458874775236,Zone-1
304,26.0,81.5,Spline,6.167914608707866,8.764656247732871,-33.16033607905422,Zone-1
304,26.0,81.5,HoltWinters,2.6424309955902756,3.076882961469444,-3.2099245571464126,Zone-1
304,26.0,81.5,ARIMA,2.198635216864558,2.66590897640183,-2.160406843022721,Zone-1
304,26.0,81.5,RandomForest,1.0362681818181456,1.5048239925017635,-0.006986789762850165,Zone-1
304,26.0,81.5,LSTM,1.1156895585493591,1.6856590323502494,-0.26354822947291123,Zone-1
305,26.0,81.75,Spline,1184.084193759472,1792.015647169953,-1235712.5700714907,Zone-1
305,26.0,81.75,HoltWinters,1.3279786838247496,1.576986157906978,0.04304837626432412,Zone-1
305,26.0,81.75,ARIMA,1.2386368597646005,1.650413085705609,-0.04814058560417034,Zone-1
305,26.0,81.75,RandomForest,1.5103791666666335,1.9136498865061131,-0.4091563727699483,Zone-1
305,26.0,81.75,LSTM,1.2565106964111312,1.5746430594420968,0.04588995620642389,Zone-1
306,26.0,82.0,Spline,242.18686464010906,355.5698263888623,-110282.5476225044,Zone-1
306,26.0,82.0,HoltWinters,0.9906766402111712,1.1085275931597955,-0.07189919458984706,Zone-1
306,26.0,82.0,ARIMA,1.0066537729036373,1.174327743266987,-0.2029278258675251,Zone-1
306,26.0,82.0,RandomForest,1.154220833333331,1.332025043323737,-0.5476961735541688,Zone-1
306,26.0,82.0,LSTM,0.937506357828776,1.0563120182239492,0.02670303128318907,Zone-1
307,26.0,82.25,Spline,38.1993548047123,56.45417880735604,-4532.157710687244,Zone-1
307,26.0,82.25,HoltWinters,0.8055970507614134,1.1254771493264895,-0.8016980293092031,Zone-1
307,26.0,82.25,ARIMA,0.694518492794078,0.8212472021437167,0.040695579510166224,Zone-1
307,26.0,82.25,RandomForest,0.8916041666666258,0.9619881209202075,-0.3162793198168816,Zone-1
307,26.0,82.25,LSTM,0.67643430074056,0.7941943453261023,0.10285586807928893,Zone-1
308,26.0,82.5,Spline,1105.5940444174544,1552.876151613449,-420974.95155068446,Zone-1
308,26.0,82.5,HoltWinters,2.241361176202561,3.153134961750332,-0.7356764329539205,Zone-1
308,26.0,82.5,ARIMA,2.130273514049749,2.748486613343537,-0.3187755864569486,Zone-1
308,26.0,82.5,RandomForest,2.447099999999999,3.242047947825591,-0.834942728016757,Zone-1
308,26.0,82.5,LSTM,2.118891693115235,2.901381078367967,-0.46957987357784736,Zone-1
309,26.0,82.75,Spline,575.4597278380074,900.1353481173136,-286703.78304556786,Zone-1
309,26.0,82.75,HoltWinters,1.529039540488024,1.7316872619138997,-0.061104678986169336,Zone-1
309,26.0,82.75,ARIMA,1.5596602573575626,1.815658681180726,-0.16650801151673522,Zone-1
309,26.0,82.75,RandomForest,1.2411708333333422,1.5539044454614992,0.14558685129941296,Zone-1
309,26.0,82.75,LSTM,1.528051071166992,1.8105561536526598,-0.15996077256347196,Zone-1
310,26.0,83.0,Spline,91.59648615910722,115.70724427821591,-5982.924345513488,Zone-1
310,26.0,83.0,HoltWinters,1.314215403611063,1.5557193803003948,-0.081751527705338,Zone-1
310,26.0,83.0,ARIMA,1.3252278975517615,1.5181988631299272,-0.030201830140794028,Zone-1
310,26.0,83.0,RandomForest,1.478499999999978,1.8169189579018996,-0.47548944171442287,Zone-1
310,26.0,83.0,LSTM,1.274185485839844,1.6146782397582944,-0.16529793911167556,Zone-1
311,26.0,83.25,Spline,706.9416462281482,1035.896196902521,-312094.60828327085,Zone-1
311,26.0,83.25,HoltWinters,1.7323936339808235,2.214360100025782,-0.4261055662313169,Zone-1
311,26.0,83.25,ARIMA,1.5208923022570968,1.9845231360027134,-0.1454272553596001,Zone-1
311,26.0,83.25,RandomForest,1.6538916666666879,2.200032898428266,-0.4077110849085206,Zone-1
311,26.0,83.25,LSTM,1.7112387847900383,2.139613514651343,-0.3314530135930225,Zone-1
312,26.0,83.5,Spline,105.61232229038818,152.69160825762629,-8115.97560316946,Zone-1
312,26.0,83.5,HoltWinters,1.398965732190483,1.6988131585740596,-0.0047433358070945175,Zone-1
312,26.0,83.5,ARIMA,1.4372471566361942,1.6980323706570135,-0.0038199721362353056,Zone-1
312,26.0,83.5,RandomForest,1.4247416666666741,1.5843239500651285,0.1261198457414333,Zone-1
312,26.0,83.5,LSTM,1.4076463317871084,1.7057648353629669,-0.012983137530941269,Zone-1
313,26.0,83.75,Spline,1012.7971223217742,1540.442645128497,-786076.2304632817,Zone-1
313,26.0,83.75,HoltWinters,1.5469486649720896,1.7903023223884598,-0.061761322035537525,Zone-1
313,26.0,83.75,ARIMA,1.6506684698572502,1.8601319405250956,-0.14620329070981453,Zone-1
313,26.0,83.75,RandomForest,1.4550958333333395,1.678879492709855,0.06628744334868142,Zone-1
313,26.0,83.75,LSTM,1.5108685811360683,1.7663499615444176,-0.03354087527132421,Zone-1
314,26.25,70.25,Spline,4159.685614531989,5710.977732176612,-649581.0125273822,Zone-6
314,26.25,70.25,HoltWinters,6.192644552382176,7.2165322346867296,-0.03721829516045627,Zone-6
314,26.25,70.25,ARIMA,6.682312249828163,7.430596582047277,-0.09966505353889565,Zone-6
314,26.25,70.25,RandomForest,5.9528049999999775,6.797195685814105,0.07982039555228104,Zone-6
314,26.25,70.25,LSTM,6.332467529296874,7.080757463159387,0.0014438417671516213,Zone-6
315,26.25,71.25,Spline,64.92366811199986,87.00449289011613,-160253.50468002757,Zone-6
315,26.25,71.25,HoltWinters,0.17767073463485303,0.21523280506020093,0.019282742525203678,Zone-6
315,26.25,71.25,ARIMA,0.3795752755554247,0.4348989939161768,-3.004088722781156,Zone-6
315,26.25,71.25,RandomForest,0.46286999999978207,0.5612377343869407,-5.668384166732279,Zone-6
315,26.25,71.25,LSTM,0.26069812011718907,0.31491267386617816,-1.0994578745350907,Zone-6
316,26.25,71.5,Spline,92.9068314778067,148.17570417028864,-7393.42670076542,Zone-6
316,26.25,71.5,HoltWinters,2.5414717876982005,2.711071312124631,-1.475325931360874,Zone-6
316,26.25,71.5,ARIMA,3.4149278366575992,3.8237016967578956,-3.924005350506418,Zone-6
316,26.25,71.5,RandomForest,3.443619230769614,3.8523373639362877,-3.998033175708674,Zone-6
316,26.25,71.5,LSTM,4.3816534893329315,4.7081021728475605,-6.465214086199849,Zone-6
317,26.25,71.75,Spline,90.86735147090626,128.9072651727453,-12411.214534957558,Zone-6
317,26.25,71.75,HoltWinters,1.5799683190877416,2.0269057934254184,-2.068750724089662,Zone-6
317,26.25,71.75,ARIMA,1.1100692009920217,1.357932246129442,-0.37737021312577945,Zone-6
317,26.25,71.75,RandomForest,1.0145818181817778,1.162213119831732,-0.008941605675570008,Zone-6
317,26.25,71.75,LSTM,1.0675282981178962,1.3065259055681313,-0.2750597438894591,Zone-6
318,26.25,72.0,Spline,233.59288075819035,355.48595073834565,-437228.7408573676,Zone-6
318,26.25,72.0,HoltWinters,0.6506731930963536,0.7148470514159411,-0.7680358739272768,Zone-6
318,26.25,72.0,ARIMA,1.0579768349374665,1.1514860139086347,-3.587564116809742,Zone-6
318,26.25,72.0,RandomForest,3.1561846153845377,3.202929429264041,-34.49437654006762,Zone-6
318,26.25,72.0,LSTM,1.3596983454777627,1.464758596046103,-6.423298478719895,Zone-6
319,26.25,72.25,Spline,711.6339917736893,1425.59483073319,-94233.03807665649,Zone-6
319,26.25,72.25,HoltWinters,2.9021383392041855,4.2054802248589365,0.17993784865361084,Zone-6
319,26.25,72.25,ARIMA,2.3689724302879824,5.157163757016672,-0.23321109029601805,Zone-6
319,26.25,72.25,RandomForest,2.7203700000006563,5.428434696346962,-0.3663589730269621,Zone-6
319,26.25,72.25,LSTM,4.822572998046871,4.901373238347114,-0.11391263015346142,Zone-6
320,26.25,72.5,Spline,70.51045640587422,93.41295053319541,-31095.217239166424,Zone-6
320,26.25,72.5,HoltWinters,0.39310349981483583,0.5056640837070879,0.08879184639891213,Zone-6
320,26.25,72.5,ARIMA,0.3782402929766014,0.5252892751090011,0.01669001420492444,Zone-6
320,26.25,72.5,RandomForest,0.42540714285724285,0.5199327878952865,0.03664181145458012,Zone-6
320,26.25,72.5,LSTM,0.3694933210100463,0.5059194588748022,0.08787124039706873,Zone-6
321,26.25,72.75,Spline,889.3178184384748,1318.2525222564582,-2320997.6476149634,Zone-6
321,26.25,72.75,HoltWinters,1.4770802379988244,1.5930680676781686,-2.3895834495386867,Zone-6
321,26.25,72.75,ARIMA,0.8447617820043547,1.0506404117204426,-0.47430000966990726,Zone-6
321,26.25,72.75,RandomForest,0.6495624999999284,0.7890001905102361,0.1685581480180458,Zone-6
